Wavelength,DY415,DY490,AT520,AT550,TRX,AT620,AT655
532.4,0.10621281,0.6136,0.9092,0.0034,0,0,0
532.5,0.10590225,0.6108,0.9125,0.0035,0,0,0
532.6,0.10559169,0.6081,0.9158,0.0036,0,0,0
532.7,0.10528113,0.6054,0.9191,0.0037,0,0,0
532.8,0.10497057,0.6027,0.9224,0.0038,0,0,0
532.9,0.10466001,0.6,0.9257,0.0039,0,0,0
533,0.10434945,0.5973,0.929,0.004,0,0,0
533.1,0.10403889,0.5947,0.9318,0.0041,0,0,0
533.2,0.10372833,0.5921,0.9346,0.0042,0,0,0
533.3,0.10341777,0.5895,0.9374,0.0043,0,0,0
533.4,0.1031072,0.5869,0.9402,0.0044,0,0,0
533.5,0.10279664,0.5843,0.943,0.0045,0,0,0
533.6,0.10248608,0.5817,0.9458,0.0046,0,0,0
533.7,0.10217552,0.5791,0.9486,0.0047,0,0,0
533.8,0.10186496,0.5765,0.9514,0.0048,0,0,0
533.9,0.1015544,0.5739,0.9542,0.0049,0,0,0
534,0.10124384,0.5713,0.957,0.005,0,0,0
534.1,0.10093328,0.5688,0.959,0.0051,0,0,0
534.2,0.10062272,0.5663,0.961,0.0052,0,0,0
534.3,0.10031216,0.5638,0.963,0.0053,0,0,0
534.4,0.1000016,0.5613,0.965,0.0054,0,0,0
534.5,0.099691045,0.5588,0.967,0.0055,0,0,0
534.6,0.099380485,0.5563,0.969,0.0056,0,0,0
534.7,0.099069925,0.5538,0.971,0.0057,0,0,0
534.8,0.098759365,0.5513,0.973,0.0058,0,0,0
534.9,0.098448805,0.5488,0.975,0.0059,0,0,0
535,0.098138244,0.5463,0.977,0.006,0,0,0
535.1,0.097827684,0.544,0.9784,0.0061,0,0,0
535.2,0.097517124,0.5416,0.9798,0.0062,0,0,0
535.3,0.097206564,0.5392,0.9812,0.0063,0,0,0
535.4,0.096896004,0.5368,0.9826,0.0064,0,0,0
535.5,0.096585444,0.5345,0.984,0.0065,0,0,0
535.6,0.096274884,0.5321,0.9854,0.0066,0,0,0
535.7,0.095964324,0.5297,0.9868,0.0067,0,0,0
535.8,0.095653764,0.5274,0.9882,0.0068,0,0,0
535.9,0.095343204,0.525,0.9896,0.0069,0,0,0
536,0.095032644,0.5226,0.991,0.007,0,0,0
536.1,0.094722084,0.5204,0.9918,0.0072,0,0,0
536.2,0.094411524,0.5181,0.9926,0.0074,0,0,0
536.3,0.094100964,0.5158,0.9934,0.0076,0,0,0
536.4,0.093790404,0.5136,0.9942,0.0078,0,0,0
536.5,0.093479844,0.5113,0.995,0.008,0,0,0
536.6,0.093169284,0.5091,0.9958,0.0082,0,0,0
536.7,0.092858724,0.5068,0.9966,0.0084,0,0,0
536.8,0.092548164,0.5045,0.9974,0.0086,0,0,0
536.9,0.092237604,0.5023,0.9982,0.0088,0,0,0
537,0.091927044,0.5,0.999,0.009,0,0,0
537.1,0.091616484,0.4979,0.9991,0.0092,0,0,0
537.2,0.091305924,0.4959,0.9992,0.0094,0,0,0
537.3,0.090995364,0.4938,0.9993,0.0096,0,0,0
537.4,0.090684804,0.4917,0.9994,0.0098,0,0,0
537.5,0.090374244,0.4896,0.9995,0.01,0,0,0
537.6,0.090063684,0.4876,0.9996,0.0102,0,0,0
537.7,0.089753124,0.4855,0.9997,0.0104,0,0,0
537.8,0.089442564,0.4834,0.9998,0.0106,0,0,0
537.9,0.089132004,0.4813,0.9999,0.0108,0,0,0
538,0.088821444,0.4792,1,0.011,0,0,0
538.1,0.088510884,0.4772,0.9997,0.0112,0,0,0
538.2,0.088200323,0.4752,0.9994,0.0114,0,0,0
538.3,0.087889763,0.4732,0.9991,0.0116,0,0,0
538.4,0.087579203,0.4711,0.9988,0.0118,0,0,0
538.5,0.087268643,0.4691,0.9985,0.012,0,0,0
538.6,0.086958083,0.4671,0.9982,0.0122,0,0,0
538.7,0.086647523,0.4651,0.9979,0.0124,0,0,0
538.8,0.086336963,0.463,0.9976,0.0126,0,0,0
538.9,0.086026403,0.461,0.9973,0.0128,0,0,0
539,0.085715843,0.459,0.997,0.013,0,0,0
539.1,0.085405283,0.4571,0.9961,0.0133,0,0,0
539.2,0.085094723,0.4552,0.9952,0.0136,0,0,0
539.3,0.084784163,0.4532,0.9943,0.0139,0,0,0
539.4,0.084473603,0.4513,0.9934,0.0142,0,0,0
539.5,0.084163043,0.4494,0.9925,0.0145,0,0,0
539.6,0.083852483,0.4475,0.9916,0.0148,0,0,0
539.7,0.083541923,0.4456,0.9907,0.0151,0,0,0
539.8,0.083231363,0.4437,0.9898,0.0154,0,0,0
539.9,0.082920803,0.4418,0.9889,0.0157,0,0,0
540,0.082610243,0.4398,0.988,0.016,0,0,0
540.1,0.082299683,0.438,0.9866,0.0164,0,0,0
540.2,0.081989123,0.4362,0.9852,0.0168,0,0,0
540.3,0.081678563,0.4344,0.9838,0.0172,0,0,0
540.4,0.081368003,0.4326,0.9824,0.0176,0,0,0
540.5,0.081057443,0.4308,0.981,0.018,0,0,0
540.6,0.080746883,0.429,0.9796,0.0184,0,0,0
540.7,0.080436323,0.4272,0.9782,0.0188,0,0,0
540.8,0.080125763,0.4254,0.9768,0.0192,0,0,0
540.9,0.079815203,0.4236,0.9754,0.0196,0,0,0
541,0.079504643,0.4218,0.974,0.02,0,0,0
541.1,0.079194083,0.4201,0.9723,0.0205,0,0,0
541.2,0.078883523,0.4184,0.9706,0.021,0,0,0
541.3,0.078572963,0.4166,0.9689,0.0215,0,0,0
541.4,0.078262403,0.4149,0.9672,0.022,0,0,0
541.5,0.077951842,0.4132,0.9655,0.0225,0,0,0
541.6,0.077641282,0.4115,0.9638,0.023,0,0,0
541.7,0.077330722,0.4097,0.9621,0.0235,0,0,0
541.8,0.077020162,0.408,0.9604,0.024,0,0,0
541.9,0.076709602,0.4063,0.9587,0.0245,0,0,0
542,0.076399042,0.4046,0.957,0.025,0,0,0
542.1,0.076088482,0.4029,0.9549,0.0255,0,0,0
542.2,0.075777922,0.4013,0.9528,0.026,0,0,0
542.3,0.075467362,0.3997,0.9507,0.0265,0,0,0
542.4,0.075156802,0.398,0.9486,0.027,0,0,0
542.5,0.074846242,0.3964,0.9465,0.0275,0,0,0
542.6,0.074535682,0.3948,0.9444,0.028,0,0,0
542.7,0.074225122,0.3932,0.9423,0.0285,0,0,0
542.8,0.073914562,0.3915,0.9402,0.029,0,0,0
542.9,0.073604002,0.3899,0.9381,0.0295,0,0,0
543,0.073293442,0.3883,0.936,0.03,0,0,0
543.1,0.072982882,0.3867,0.9337,0.0308,0,0,0
543.2,0.072672322,0.3852,0.9314,0.0316,0,0,0
543.3,0.072361762,0.3836,0.9291,0.0324,0,0,0
543.4,0.072051202,0.382,0.9268,0.0332,0,0,0
543.5,0.071740642,0.3805,0.9245,0.034,0,0,0
543.6,0.071430082,0.3789,0.9222,0.0348,0,0,0
543.7,0.071119522,0.3774,0.9199,0.0356,0,0,0
543.8,0.070808962,0.3758,0.9176,0.0364,0,0,0
543.9,0.070498402,0.3742,0.9153,0.0372,0,0,0
544,0.070187842,0.3727,0.913,0.038,0,0,0
544.1,0.069877282,0.3712,0.9105,0.0387,0,0,0
544.2,0.069566722,0.3697,0.908,0.0394,0,0,0
544.3,0.069256162,0.3683,0.9055,0.0401,0,0,0
544.4,0.068945602,0.3668,0.903,0.0408,0,0,0
544.5,0.068635042,0.3653,0.9005,0.0415,0,0,0
544.6,0.068324482,0.3639,0.898,0.0422,0,0,0
544.7,0.068013921,0.3624,0.8955,0.0429,0,0,0
544.8,0.067703361,0.3609,0.893,0.0436,0,0,0
544.9,0.067392801,0.3595,0.8905,0.0443,0,0,0
545,0.067082241,0.358,0.888,0.045,0,0,0
545.1,0.066771681,0.3566,0.8851,0.0461,0,0,0
545.2,0.066461121,0.3552,0.8822,0.0472,0,0,0
545.3,0.066150561,0.3538,0.8793,0.0483,0,0,0
545.4,0.065840001,0.3523,0.8764,0.0494,0,0,0
545.5,0.065529441,0.3509,0.8735,0.0505,0,0,0
545.6,0.065218881,0.3495,0.8706,0.0516,0,0,0
545.7,0.064908321,0.3481,0.8677,0.0527,0,0,0
545.8,0.064597761,0.3467,0.8648,0.0538,0,0,0
545.9,0.064287201,0.3453,0.8619,0.0549,0,0,0
546,0.063976641,0.3439,0.859,0.056,0,0,0
546.1,0.063666081,0.3425,0.8561,0.0572,0,0,0
546.2,0.063355521,0.3412,0.8532,0.0584,0,0,0
546.3,0.063044961,0.3399,0.8503,0.0596,0,0,0
546.4,0.062734401,0.3385,0.8474,0.0608,0,0,0
546.5,0.062423841,0.3372,0.8445,0.062,0,0,0
546.6,0.062113281,0.3359,0.8416,0.0632,0,0,0
546.7,0.061923796,0.3345,0.8387,0.0644,0,0,0
546.8,0.061743564,0.3332,0.8358,0.0656,0,0,0
546.9,0.061563332,0.3319,0.8329,0.0668,0,0,0
547,0.0613831,0.3305,0.83,0.068,0,0,0
547.1,0.061202868,0.3293,0.827,0.0695,0,0,0
547.2,0.061022636,0.328,0.824,0.071,0,0,0
547.3,0.060842404,0.3267,0.821,0.0725,0,0,0
547.4,0.060662172,0.3255,0.818,0.074,0,0,0
547.5,0.06048194,0.3242,0.815,0.0755,0,0,0
547.6,0.060301708,0.3229,0.812,0.077,0,0,0
547.7,0.060121476,0.3216,0.809,0.0785,0,0,0
547.8,0.059941244,0.3204,0.806,0.08,0,0,0
547.9,0.059761013,0.3191,0.803,0.0815,0,0,0
548,0.059580781,0.3178,0.8,0.083,0,0,0
548.1,0.059400549,0.3166,0.7969,0.0846,0,0,0
548.2,0.059220317,0.3154,0.7938,0.0862,0,0,0
548.3,0.059040085,0.3142,0.7907,0.0878,0,0,0
548.4,0.058859853,0.313,0.7876,0.0894,0,0,0
548.5,0.058679621,0.3118,0.7845,0.091,0,0,0
548.6,0.058499389,0.3105,0.7814,0.0926,0,0,0
548.7,0.058319157,0.3093,0.7783,0.0942,0,0,0
548.8,0.058138925,0.3081,0.7752,0.0958,0,0,0
548.9,0.057958693,0.3069,0.7721,0.0974,0,0,0
549,0.057778461,0.3057,0.769,0.099,0,0,0
549.1,0.057598229,0.3045,0.766,0.101,0,0,0
549.2,0.057417998,0.3034,0.763,0.103,0,0,0
549.3,0.057237766,0.3022,0.76,0.105,0,0,0
549.4,0.057057534,0.301,0.757,0.107,0,0,0
549.5,0.056877302,0.2999,0.754,0.109,0,0,0
549.6,0.05669707,0.2987,0.751,0.111,0,0,0
549.7,0.056516838,0.2976,0.748,0.113,0,0,0
549.8,0.056336606,0.2964,0.745,0.115,0,0,0
549.9,0.056156374,0.2953,0.742,0.117,0,0,0
550,0.055976142,0.2941,0.739,0.119,0,0,0
550.1,0.05579591,0.293,0.736,0.1214,0,0,0
550.2,0.055615678,0.2919,0.733,0.1238,0,0,0
550.3,0.055435446,0.2907,0.73,0.1262,0,0,0
550.4,0.055255214,0.2896,0.727,0.1286,0,0,0
550.5,0.055074983,0.2885,0.724,0.131,0,0,0
550.6,0.054894751,0.2874,0.721,0.1334,0,0,0
550.7,0.054714519,0.2862,0.718,0.1358,0,0,0
550.8,0.054534287,0.2851,0.715,0.1382,0,0,0
550.9,0.054354055,0.284,0.712,0.1406,0,0,0
551,0.054173823,0.2829,0.709,0.143,0,0,0
551.1,0.053993591,0.2818,0.706,0.1456,0,0,0
551.2,0.053813359,0.2807,0.703,0.1482,0,0,0
551.3,0.053633127,0.2796,0.7,0.1508,0,0,0
551.4,0.053452895,0.2786,0.697,0.1534,0,0,0
551.5,0.053272663,0.2775,0.694,0.156,0,0,0
551.6,0.053092431,0.2764,0.691,0.1586,0,0,0
551.7,0.052912199,0.2753,0.688,0.1612,0,0,0
551.8,0.052731967,0.2743,0.685,0.1638,0,0,0
551.9,0.052551736,0.2732,0.682,0.1664,0,0,0
552,0.052371504,0.2721,0.679,0.169,0,0,0
552.1,0.052191272,0.2711,0.6761,0.1718,0,0,0
552.2,0.05201104,0.27,0.6732,0.1746,0,0,0
552.3,0.051830808,0.269,0.6703,0.1774,0,0,0
552.4,0.051650576,0.268,0.6674,0.1802,0,0,0
552.5,0.051470344,0.267,0.6645,0.183,0,0,0
552.6,0.051290112,0.2659,0.6616,0.1858,0,0,0
552.7,0.05110988,0.2649,0.6587,0.1886,0,0,0
552.8,0.050929648,0.2639,0.6558,0.1914,0,0,0
552.9,0.050749416,0.2628,0.6529,0.1942,0,0,0
553,0.050569184,0.2618,0.65,0.197,0,0,0
553.1,0.050388952,0.2608,0.6473,0.2,0,0,0
553.2,0.050208721,0.2598,0.6446,0.203,0,0,0
553.3,0.050028489,0.2588,0.6419,0.206,0,0,0
553.4,0.049848257,0.2578,0.6392,0.209,0,0,0
553.5,0.049668025,0.2568,0.6365,0.212,0,0,0
553.6,0.049487793,0.2558,0.6338,0.215,0,0,0
553.7,0.049307561,0.2548,0.6311,0.218,0,0,0
553.8,0.049127329,0.2538,0.6284,0.221,0,0,0
553.9,0.048947097,0.2528,0.6257,0.224,0,0,0
554,0.048766865,0.2518,0.623,0.227,0,0,0
554.1,0.048586633,0.2508,0.6204,0.2305,0,0,0
554.2,0.048406401,0.2498,0.6178,0.234,0,0,0
554.3,0.048226169,0.2488,0.6152,0.2375,0,0,0
554.4,0.048045937,0.2479,0.6126,0.241,0,0,0
554.5,0.047865705,0.2469,0.61,0.2445,0,0,0
554.6,0.047685474,0.2459,0.6074,0.248,0,0,0
554.7,0.047505242,0.245,0.6048,0.2515,0,0,0
554.8,0.04732501,0.244,0.6022,0.255,0,0,0
554.9,0.047144778,0.243,0.5996,0.2585,0,0,0
555,0.046964546,0.242,0.597,0.262,0,0,0
555.1,0.046784314,0.2411,0.5945,0.2655,0,0,0
555.2,0.046604082,0.2402,0.592,0.269,0,0,0
555.3,0.04642385,0.2392,0.5895,0.2725,0,0,0
555.4,0.046243618,0.2383,0.587,0.276,0,0,0
555.5,0.046063386,0.2373,0.5845,0.2795,0,0,0
555.6,0.045883154,0.2364,0.582,0.283,0,0,0
555.7,0.045702922,0.2354,0.5795,0.2865,0,0,0
555.8,0.04552269,0.2345,0.577,0.29,0,0,0
555.9,0.045342459,0.2336,0.5745,0.2935,0,0,0
556,0.045162227,0.2326,0.572,0.297,0,0,0
556.1,0.044981995,0.2317,0.5697,0.3009,0,0,0
556.2,0.044801763,0.2308,0.5674,0.3048,0,0,0
556.3,0.044621531,0.2299,0.5651,0.3087,0,0,0
556.4,0.044441299,0.229,0.5628,0.3126,0,0,0
556.5,0.044261067,0.2281,0.5605,0.3165,0,0,0
556.6,0.044080835,0.2271,0.5582,0.3204,0,0,0
556.7,0.043900603,0.2262,0.5559,0.3243,0,0,0
556.8,0.043720371,0.2253,0.5536,0.3282,0,0,0
556.9,0.043540139,0.2244,0.5513,0.3321,0,0,0
557,0.043359907,0.2235,0.549,0.336,0,0,0
557.1,0.043179675,0.2226,0.5466,0.34,0,0,0
557.2,0.042999443,0.2217,0.5442,0.344,0,0,0
557.3,0.042819212,0.2208,0.5418,0.348,0,0,0
557.4,0.04263898,0.2199,0.5394,0.352,0,0,0
557.5,0.042458748,0.219,0.537,0.356,0,0,0
557.6,0.042278516,0.2182,0.5346,0.36,0,0,0
557.7,0.042098284,0.2173,0.5322,0.364,0,0,0
557.8,0.041918052,0.2164,0.5298,0.368,0,0,0
557.9,0.04173782,0.2155,0.5274,0.372,0,0,0
558,0.041557588,0.2146,0.525,0.376,0,0,0
558.1,0.041377356,0.2138,0.523,0.3807,0,0,0
558.2,0.041197124,0.2129,0.521,0.3854,0,0,0
558.3,0.041016892,0.2121,0.519,0.3901,0,0,0
558.4,0.04083666,0.2113,0.517,0.3948,0,0,0
558.5,0.040656428,0.2104,0.515,0.3995,0,0,0
558.6,0.040476197,0.2096,0.513,0.4042,0,0,0
558.7,0.040295965,0.2088,0.511,0.4089,0,0,0
558.8,0.040115733,0.2079,0.509,0.4136,0,0,0
558.9,0.039935501,0.2071,0.507,0.4183,0,0,0
559,0.039755269,0.2063,0.505,0.423,0,0,0
559.1,0.039575037,0.2054,0.503,0.4278,0,0,0
559.2,0.039394805,0.2046,0.501,0.4326,0,0,0
559.3,0.039214573,0.2038,0.499,0.4374,0,0,0
559.4,0.039034341,0.203,0.497,0.4422,0,0,0
559.5,0.038854109,0.2021,0.495,0.447,0,0,0
559.6,0.038673877,0.2013,0.493,0.4518,0,0,0
559.7,0.038493645,0.2005,0.491,0.4566,0,0,0
559.8,0.038313413,0.1996,0.489,0.4614,0,0,0
559.9,0.038133182,0.1988,0.487,0.4662,0,0,0
560,0.03795295,0.198,0.485,0.471,0,0,0
560.1,0.037772718,0.1972,0.4831,0.4762,0,0,0
560.2,0.037592486,0.1963,0.4812,0.4814,0,0,0
560.3,0.037412254,0.1955,0.4793,0.4866,0,0,0
560.4,0.037232022,0.1947,0.4774,0.4918,0,0,0
560.5,0.03705179,0.1939,0.4755,0.497,0,0,0
560.6,0.036871558,0.1931,0.4736,0.5022,0,0,0
560.7,0.036691326,0.1923,0.4717,0.5074,0,0,0
560.8,0.036511094,0.1915,0.4698,0.5126,0,0,0
560.9,0.036330862,0.1907,0.4679,0.5178,0,0,0
561,0.03615063,0.1899,0.466,0.523,0,0,0
561.1,0.035970398,0.1891,0.4642,0.5279,0,0,0
561.2,0.035790166,0.1884,0.4624,0.5328,0,0,0
561.3,0.035609935,0.1876,0.4606,0.5377,0,0,0
561.4,0.035429703,0.1868,0.4588,0.5426,0,0,0
561.5,0.035249471,0.186,0.457,0.5475,0,0,0
561.6,0.035069239,0.1852,0.4552,0.5524,0,0,0
561.7,0.034889007,0.1845,0.4534,0.5573,0,0,0
561.8,0.034708775,0.1837,0.4516,0.5622,0,0,0
561.9,0.034528543,0.1829,0.4498,0.5671,0,0,0
562,0.034348311,0.1821,0.448,0.572,0,0,0
562.1,0.034168079,0.1814,0.4461,0.577,0,0,0
562.2,0.033987847,0.1806,0.4442,0.582,0,0,0
562.3,0.033807615,0.1799,0.4423,0.587,0,0,0
562.4,0.033627383,0.1791,0.4404,0.592,0,0,0
562.5,0.033447151,0.1784,0.4385,0.597,0,0,0
562.6,0.03326692,0.1776,0.4366,0.602,0,0,0
562.7,0.033086688,0.1769,0.4347,0.607,0,0,0
562.8,0.032906456,0.1761,0.4328,0.612,0,0,0
562.9,0.032726224,0.1754,0.4309,0.617,0,0,0
563,0.032545992,0.1746,0.429,0.622,0,0,0
563.1,0.03236576,0.1739,0.4273,0.6271,0,0,0
563.2,0.032185528,0.1732,0.4256,0.6322,0,0,0
563.3,0.032005296,0.1725,0.4239,0.6373,0,0,0
563.4,0.031825064,0.1717,0.4222,0.6424,0,0,0
563.5,0.031644832,0.171,0.4205,0.6475,0,0,0
563.6,0.0314646,0.1703,0.4188,0.6526,0,0,0
563.7,0.031284368,0.1696,0.4171,0.6577,0,0,0
563.8,0.031104136,0.1688,0.4154,0.6628,0,0,0
563.9,0.030923904,0.1681,0.4137,0.6679,0,0,0
564,0.030743673,0.1674,0.412,0.673,0,0,0
564.1,0.030563441,0.1667,0.4103,0.678,0,0,0
564.2,0.030383209,0.166,0.4086,0.683,0,0,0
564.3,0.030202977,0.1653,0.4069,0.688,0,0,0
564.4,0.030022745,0.1646,0.4052,0.693,0,0,0
564.5,0.029842513,0.1639,0.4035,0.698,0,0,0
564.6,0.029662281,0.1632,0.4018,0.703,0,0,0
564.7,0.029482049,0.1625,0.4001,0.708,0,0,0
564.8,0.029301817,0.1618,0.3984,0.713,0,0,0
564.9,0.029121585,0.1611,0.3967,0.718,0,0,0
565,0.028941353,0.1605,0.395,0.723,0,0,0
565.1,0.028761121,0.1598,0.3936,0.7276,0,0,0
565.2,0.028580889,0.1591,0.3922,0.7322,0,0,0
565.3,0.028400658,0.1584,0.3908,0.7368,0,0,0
565.4,0.028220426,0.1577,0.3894,0.7414,0,0,0
565.5,0.028040194,0.157,0.388,0.746,0,0,0
565.6,0.027859962,0.1563,0.3866,0.7506,0,0,0
565.7,0.02767973,0.1556,0.3852,0.7552,0,0,0
565.8,0.027499498,0.155,0.3838,0.7598,0,0,0
565.9,0.027319266,0.1543,0.3824,0.7644,0,0,0
566,0.027139034,0.1536,0.381,0.769,0,0,0
566.1,0.026958802,0.1529,0.3796,0.7734,0,0,0
566.2,0.02677857,0.1523,0.3782,0.7778,0,0,0
566.3,0.026598338,0.1516,0.3768,0.7822,0,0,0
566.4,0.026418106,0.151,0.3754,0.7866,0,0,0
566.5,0.026237874,0.1503,0.374,0.791,0,0,0
566.6,0.026057642,0.1497,0.3726,0.7954,0,0,0
566.7,0.025877411,0.149,0.3712,0.7998,0,0,0
566.8,0.025697179,0.1483,0.3698,0.8042,0,0,0
566.9,0.025516947,0.1477,0.3684,0.8086,0,0,0
567,0.025336715,0.147,0.367,0.813,0,0,0
567.1,0.025156483,0.1464,0.3657,0.8171,0,0,0
567.2,0.024976251,0.1458,0.3644,0.8212,0,0,0
567.3,0.024796019,0.1451,0.3631,0.8253,0,0,0
567.4,0.024615787,0.1445,0.3618,0.8294,0,0,0
567.5,0.024435555,0.1438,0.3605,0.8335,0,0,0
567.6,0.024255323,0.1432,0.3592,0.8376,0,0,0
567.7,0.024075091,0.1425,0.3579,0.8417,0,0,0
567.8,0.023894859,0.1419,0.3566,0.8458,0,0,0
567.9,0.023714627,0.1413,0.3553,0.8499,0,0,0
568,0.023534396,0.1406,0.354,0.854,0,0,0
568.1,0.023354164,0.14,0.3527,0.8575,0,0,0
568.2,0.023173932,0.1394,0.3514,0.861,0,0,0
568.3,0.0229937,0.1387,0.3501,0.8645,0,0,0
568.4,0.022813468,0.1381,0.3488,0.868,0,0,0
568.5,0.022633236,0.1375,0.3475,0.8715,0,0,0
568.6,0.022453004,0.1369,0.3462,0.875,0,0,0
568.7,0.022272772,0.1362,0.3449,0.8785,0,0,0
568.8,0.02209254,0.1356,0.3436,0.882,0,0,0
568.9,0.021912308,0.135,0.3423,0.8855,0,0,0
569,0.021732076,0.1343,0.341,0.889,0,0,0
569.1,0.021551844,0.1337,0.3399,0.8923,0,0,0
569.2,0.021371612,0.1331,0.3388,0.8956,0,0,0
569.3,0.021191381,0.1325,0.3377,0.8989,0,0,0
569.4,0.021011149,0.1319,0.3366,0.9022,0,0,0
569.5,0.020830917,0.1313,0.3355,0.9055,0,0,0
569.6,0.020650685,0.1307,0.3344,0.9088,0,0,0
569.7,0.020470453,0.1301,0.3333,0.9121,0,0,0
569.8,0.020290221,0.1295,0.3322,0.9154,0,0,0
569.9,0.020109989,0.1289,0.3311,0.9187,0,0,0
570,0.019929757,0.1283,0.33,0.922,0.00889,0,0
570.1,0.019749525,0.1277,0.3289,0.9242,0.008996,0,0
570.2,0.019593622,0.1271,0.3278,0.9264,0.009102,0,0
570.3,0.019527075,0.1265,0.3267,0.9286,0.009208,0,0
570.4,0.019460529,0.1259,0.3256,0.9308,0.009314,0,0
570.5,0.019393983,0.1253,0.3245,0.933,0.00942,0,0
570.6,0.019327436,0.1247,0.3234,0.9352,0.009526,0,0
570.7,0.01926089,0.1242,0.3223,0.9374,0.009632,0,0
570.8,0.019194344,0.1236,0.3212,0.9396,0.009738,0,0
570.9,0.019127797,0.123,0.3201,0.9418,0.009844,0,0
571,0.019061251,0.1224,0.319,0.944,0.00995,0,0
571.1,0.018994704,0.1218,0.318,0.9461,0.00999,0,0
571.2,0.018928158,0.1212,0.317,0.9482,0.01003,0,0
571.3,0.018861612,0.1207,0.316,0.9503,0.01007,0,0
571.4,0.018795065,0.1201,0.315,0.9524,0.01011,0,0
571.5,0.018728519,0.1195,0.314,0.9545,0.01015,0,0
571.6,0.018661972,0.1189,0.313,0.9566,0.01019,0,0
571.7,0.018595426,0.1184,0.312,0.9587,0.01023,0,0
571.8,0.01852888,0.1178,0.311,0.9608,0.01027,0,0
571.9,0.018462333,0.1172,0.31,0.9629,0.01031,0,0
572,0.018395787,0.1166,0.309,0.965,0.01035,0,0
572.1,0.01832924,0.1161,0.3083,0.9663,0.010649,0,0
572.2,0.018262694,0.1155,0.3076,0.9676,0.010948,0,0
572.3,0.018196148,0.115,0.3069,0.9689,0.011247,0,0
572.4,0.018129601,0.1144,0.3062,0.9702,0.011546,0,0
572.5,0.018063055,0.1139,0.3055,0.9715,0.011845,0,0
572.6,0.017996509,0.1133,0.3048,0.9728,0.012144,0,0
572.7,0.017929962,0.1128,0.3041,0.9741,0.012443,0,0
572.8,0.017863416,0.1122,0.3034,0.9754,0.012742,0,0
572.9,0.017796869,0.1117,0.3027,0.9767,0.013041,0,0
573,0.017730323,0.1111,0.302,0.978,0.01334,0,0
573.1,0.017663777,0.1106,0.3011,0.9793,0.013471,0,0
573.2,0.01759723,0.11,0.3002,0.9806,0.013602,0,0
573.3,0.017530684,0.1095,0.2993,0.9819,0.013733,0,0
573.4,0.017464137,0.1089,0.2984,0.9832,0.013864,0,0
573.5,0.017397591,0.1084,0.2975,0.9845,0.013995,0,0
573.6,0.017331045,0.1079,0.2966,0.9858,0.014126,0,0
573.7,0.017264498,0.1073,0.2957,0.9871,0.014257,0,0
573.8,0.017197952,0.1068,0.2948,0.9884,0.014388,0,0
573.9,0.017131405,0.1062,0.2939,0.9897,0.014519,0,0
574,0.017064859,0.1057,0.293,0.991,0.01465,0,0
574.1,0.016998313,0.1052,0.2924,0.9917,0.015031,0,0
574.2,0.016931766,0.1046,0.2918,0.9924,0.015412,0,0
574.3,0.01686522,0.1041,0.2912,0.9931,0.015793,0,0
574.4,0.016798674,0.1036,0.2906,0.9938,0.016174,0,0
574.5,0.016732127,0.1031,0.29,0.9945,0.016555,0,0
574.6,0.016665581,0.1026,0.2894,0.9952,0.016936,0,0
574.7,0.016599034,0.102,0.2888,0.9959,0.017317,0,0
574.8,0.016532488,0.1015,0.2882,0.9966,0.017698,0,0
574.9,0.016465942,0.101,0.2876,0.9973,0.018079,0,0
575,0.016399395,0.1005,0.287,0.998,0.01846,0,0
575.1,0.016332849,0.1,0.2864,0.9982,0.018798,0,0
575.2,0.016266302,0.0995,0.2858,0.9984,0.019136,0,0
575.3,0.016199756,0.099,0.2852,0.9986,0.019474,0,0
575.4,0.01613321,0.0985,0.2846,0.9988,0.019812,0,0
575.5,0.016066663,0.0979,0.284,0.999,0.02015,0,0
575.6,0.016000117,0.0974,0.2834,0.9992,0.020488,0,0
575.7,0.01593357,0.0969,0.2828,0.9994,0.020826,0,0
575.8,0.015867024,0.0964,0.2822,0.9996,0.021164,0,0
575.9,0.015800478,0.0959,0.2816,0.9998,0.021502,0,0
576,0.015733931,0.0954,0.281,1,0.02184,0,0
576.1,0.015667385,0.0949,0.2803,1,0.022042,0,0
576.2,0.015600839,0.0945,0.2796,1,0.022244,0,0
576.3,0.015534292,0.094,0.2789,1,0.022446,0,0
576.4,0.015467746,0.0935,0.2782,1,0.022648,0,0
576.5,0.015401199,0.093,0.2775,1,0.02285,0,0
576.6,0.015334653,0.0925,0.2768,1,0.023052,0,0
576.7,0.015268107,0.092,0.2761,1,0.023254,0,0
576.8,0.01520156,0.0915,0.2754,1,0.023456,0,0
576.9,0.015135014,0.091,0.2747,1,0.023658,0,0
577,0.015068467,0.0906,0.274,1,0.02386,0,0
577.1,0.015001921,0.0901,0.2733,0.9993,0.024426,0,0
577.2,0.014935375,0.0896,0.2726,0.9986,0.024992,0,0
577.3,0.014868828,0.0892,0.2719,0.9979,0.025558,0,0
577.4,0.014802282,0.0887,0.2712,0.9972,0.026124,0,0
577.5,0.014735735,0.0883,0.2705,0.9965,0.02669,0,0
577.6,0.014669189,0.0878,0.2698,0.9958,0.027256,0,0
577.7,0.014602643,0.0874,0.2691,0.9951,0.027822,0,0
577.8,0.014536096,0.0869,0.2684,0.9944,0.028388,0,0
577.9,0.01446955,0.0864,0.2677,0.9937,0.028954,0,0
578,0.014403004,0.086,0.267,0.993,0.02952,0,0
